n,scammer,conversation_days,number_of_conversations,outbounds,inbounds,strategy
364,scammer_950,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
365,scammer_951,18.914583333333333,14, 9, 5,gpt-3.5-turbo-Chat2
366,scammer_964,0.007245370370370371,6, 4, 2,gpt-4-Chat1
367,scammer_966,0.0,2, 1, 1,gpt-4-Chat1
368,scammer_967,15.656226851851851,66, 36, 30,gpt-3.5-turbo-Chat2
369,scammer_969,5.496377314814815,31, 17, 14,gpt-3.5-turbo-Chat2
370,scammer_974,8.054131944444444,16, 9, 7,gpt-4-Chat1
371,scammer_976,6.298680555555555,21, 11, 10,gpt-4-Chat1
372,scammer_981,0.06318287037037038,8, 4, 4,gpt-4-Chat1
373,scammer_982,0.0030555555555555557,3, 2, 1,gpt-4-Chat1
374,scammer_983,8.52,13, 7, 6,gpt-3.5-turbo-Chat2
375,scammer_984,2.416087962962963,4, 2, 2,gpt-4-Chat1
376,scammer_987,4.070613425925926,11, 6, 5,gpt-3.5-turbo-Chat2
377,scammer_989,1.3347685185185185,10, 8, 2,gpt-4-Chat1
378,scammer_991,0.018784722222222223,3, 2, 1,gpt-4-Chat1
379,scammer_992,4.7496875,28, 14, 14,gpt-4-Chat1
380,scammer_993,5.748900462962963,20, 13, 7,gpt-4-Chat1
381,scammer_995,4.891724537037037,5, 3, 2,gpt-4-Chat1
382,scammer_996,0.0004976851851851852,3, 2, 1,gpt-3.5-turbo-Chat2
383,scammer_998,0.13087962962962962,5, 3, 2,gpt-4-Chat1
384,scammer_999,3.3537037037037036,38, 20, 18,gpt-4-Chat1
385,scammer_1002,1.1752083333333334,13, 7, 6,gpt-3.5-turbo-Chat2
386,scammer_1003,5.787037037037037e-05,3, 2, 1,gpt-3.5-turbo-Chat2
387,scammer_1004,0.9679050925925926,58, 31, 27,gpt-3.5-turbo-Chat2
388,scammer_1005,4.292939814814815,9, 5, 4,gpt-3.5-turbo-Chat2
389,scammer_1006,0.0013194444444444445,4, 3, 1,gpt-3.5-turbo-Chat2
390,scammer_1008,5.351388888888889,21, 12, 9,gpt-4-Chat1
391,scammer_1016,0.0004166666666666667,3, 2, 1,gpt-3.5-turbo-Chat2
392,scammer_1019,0.061203703703703705,11, 5, 6,gpt-3.5-turbo-Chat2
393,scammer_1024,0.014016203703703704,5, 3, 2,gpt-4-Chat1
394,scammer_1025,0.02369212962962963,3, 2, 1,gpt-4-Chat1
395,scammer_1026,5.1375,16, 9, 7,gpt-3.5-turbo-Chat2
396,scammer_1028,4.022962962962963,9, 5, 4,gpt-3.5-turbo-Chat2
397,scammer_1029,9.021342592592593,35, 19, 16,gpt-3.5-turbo-Chat2
398,scammer_1033,17.31685185185185,7, 4, 3,gpt-4-Chat1
399,scammer_1037,3.1795949074074072,5, 3, 2,gpt-4-Chat1
400,scammer_1038,0.007199074074074074,6, 4, 2,gpt-4-Chat1
401,scammer_1044,0.00619212962962963,7, 5, 2,gpt-3.5-turbo-Chat2
402,scammer_1047,0.03892361111111111,4, 2, 2,gpt-4-Chat1
403,scammer_1049,1.8265277777777778,29, 22, 7,gpt-4-Chat1
404,scammer_1052,5.0001851851851855,8, 5, 3,gpt-4-Chat1
405,scammer_1066,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
406,scammer_1067,0.001099537037037037,4, 3, 1,gpt-3.5-turbo-Chat2
407,scammer_1068,0.6649074074074074,18, 11, 7,gpt-4-Chat1
408,scammer_1070,0.0006597222222222222,3, 2, 1,gpt-3.5-turbo-Chat2
409,scammer_1073,0.0,2, 1, 1,gpt-4-Chat1
410,scammer_1074,11.335694444444444,14, 8, 6,gpt-3.5-turbo-Chat2
411,scammer_1075,0.00024305555555555555,3, 2, 1,gpt-3.5-turbo-Chat2
412,scammer_1076,1.0048958333333333,10, 7, 3,gpt-3.5-turbo-Chat2
413,scammer_1077,0.26136574074074076,7, 4, 3,gpt-3.5-turbo-Chat2
414,scammer_1080,0.0030208333333333333,3, 2, 1,gpt-3.5-turbo-Chat2
415,scammer_1082,0.1253240740740741,5, 3, 2,gpt-3.5-turbo-Chat2
416,scammer_1083,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
417,scammer_1085,0.9999537037037037,8, 4, 4,gpt-4-Chat1
418,scammer_1086,0.7406712962962962,12, 6, 6,gpt-4-Chat1
419,scammer_1087,0.625150462962963,18, 15, 3,gpt-3.5-turbo-Chat2
420,scammer_1093,0.001990740740740741,3, 2, 1,gpt-3.5-turbo-Chat2
421,scammer_1095,0.0,2, 1, 1,gpt-4-Chat1
422,scammer_1096,0.06800925925925926,5, 3, 2,gpt-4-Chat1
423,scammer_1099,0.35502314814814817,15, 8, 7,gpt-4-Chat1
424,scammer_1101,0.0,2, 1, 1,gpt-4-Chat1
425,scammer_1105,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
426,scammer_1110,1.4583912037037037,12, 6, 6,gpt-4-Chat1
427,scammer_1111,0.0007407407407407407,3, 2, 1,gpt-4-Chat1
428,scammer_1112,3.6475115740740742,19, 14, 5,gpt-3.5-turbo-Chat2
429,scammer_1114,0.5396180555555555,11, 7, 4,gpt-3.5-turbo-Chat2
430,scammer_1115,4.454108796296296,7, 4, 3,gpt-4-Chat1
431,scammer_1117,0.023113425925925926,3, 2, 1,gpt-3.5-turbo-Chat2
432,scammer_1119,2.893449074074074,3, 2, 1,gpt-4-Chat1
433,scammer_1124,0.007222222222222222,3, 2, 1,gpt-3.5-turbo-Chat2
434,scammer_1125,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
435,scammer_1127,1.4580671296296297,5, 3, 2,gpt-3.5-turbo-Chat2
436,scammer_1130,0.0062037037037037035,4, 2, 2,gpt-3.5-turbo-Chat2
437,scammer_1131,0.00849537037037037,3, 2, 1,gpt-3.5-turbo-Chat2
438,scammer_1132,0.001574074074074074,3, 2, 1,gpt-3.5-turbo-Chat2
439,scammer_1135,2.022488425925926,7, 4, 3,gpt-3.5-turbo-Chat2
440,scammer_1136,0.012118055555555556,11, 7, 4,gpt-3.5-turbo-Chat2
441,scammer_1137,4.562013888888889,5, 3, 2,gpt-4-Chat1
442,scammer_1138,0.021875,6, 3, 3,gpt-4-Chat1
443,scammer_1141,1.0399421296296296,31, 19, 12,gpt-3.5-turbo-Chat2
444,scammer_1142,1.1056018518518518,10, 5, 5,gpt-3.5-turbo-Chat2
445,scammer_1148,3.00125,38, 20, 18,gpt-4-Chat1
446,scammer_1153,0.01394675925925926,5, 3, 2,gpt-3.5-turbo-Chat2
447,scammer_1163,0.09557870370370371,6, 5, 1,gpt-4-Chat1
448,scammer_1166,3.9897916666666666,6, 3, 3,gpt-4-Chat1
449,scammer_1167,4.829537037037037,7, 4, 3,gpt-3.5-turbo-Chat2
450,scammer_1176,0.05243055555555556,16, 9, 7,gpt-4-Chat1
451,scammer_1178,1.9167013888888889,11, 7, 4,gpt-4-Chat1
452,scammer_1180,0.1381712962962963,9, 5, 4,gpt-4-Chat1
453,scammer_1183,1.1569212962962963,32, 19, 13,gpt-4-Chat1
454,scammer_1184,0.0006481481481481481,3, 2, 1,gpt-4-Chat1
455,scammer_1185,0.022349537037037036,19, 11, 8,gpt-4-Chat1
456,scammer_1187,4.355752314814815,14, 8, 6,gpt-4-Chat1
457,scammer_1189,0.0017476851851851852,3, 2, 1,gpt-4-Chat1
458,scammer_1191,14.216863425925926,16, 12, 4,gpt-4-Chat1
459,scammer_1192,1.1502546296296297,5, 3, 2,gpt-4-Chat1
460,scammer_1194,0.7742361111111111,3, 2, 1,gpt-4-Chat1
461,scammer_1199,7.371736111111111,27, 14, 13,gpt-3.5-turbo-Chat2
462,scammer_1200,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
463,scammer_1202,18.46898148148148,5, 3, 2,gpt-3.5-turbo-Chat2
464,scammer_1203,6.4526157407407405,39, 20, 19,gpt-3.5-turbo-Chat2
465,scammer_1206,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
466,scammer_1212,4.495150462962963,3, 2, 1,gpt-3.5-turbo-Chat2
467,scammer_1215,0.014652777777777778,3, 2, 1,gpt-3.5-turbo-Chat2
468,scammer_1216,5.882002314814815,13, 7, 6,gpt-3.5-turbo-Chat2
469,scammer_1217,0.059675925925925924,5, 3, 2,gpt-3.5-turbo-Chat2
470,scammer_1219,5.741365740740741,23, 13, 10,gpt-4-Chat1
471,scammer_1221,0.2596643518518518,7, 4, 3,gpt-4-Chat1
472,scammer_1227,0.35032407407407407,5, 3, 2,gpt-4-Chat1
473,scammer_1230,0.007210648148148148,3, 2, 1,gpt-4-Chat1
474,scammer_1231,5.592361111111111,9, 5, 4,gpt-3.5-turbo-Chat2
475,scammer_1232,3.711053240740741,5, 3, 2,gpt-3.5-turbo-Chat2
476,scammer_1233,0.0007175925925925926,3, 2, 1,gpt-4-Chat1
477,scammer_1243,3.3757407407407407,4, 2, 2,gpt-3.5-turbo-Chat2
478,scammer_1244,0.4027777777777778,3, 2, 1,gpt-3.5-turbo-Chat2
479,scammer_1254,2.765173611111111,20, 10, 10,gpt-4-Chat1
480,scammer_1256,0.0,2, 1, 1,gpt-4-Chat1
481,scammer_1257,1.4369560185185186,5, 3, 2,gpt-4-Chat1
482,scammer_1262,4.064120370370371,14, 10, 4,gpt-3.5-turbo-Chat2
483,scammer_1264,0.0,2, 1, 1,gpt-4-Chat1
484,scammer_1265,0.0002546296296296296,3, 2, 1,gpt-3.5-turbo-Chat2
485,scammer_1270,2.908888888888889,15, 9, 6,gpt-3.5-turbo-Chat2
486,scammer_1274,8.318148148148149,33, 18, 15,gpt-3.5-turbo-Chat2
487,scammer_1275,18.886122685185185,442, 254, 188,gpt-3.5-turbo-Chat2
488,scammer_1276,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
489,scammer_1279,22.961030092592594,60, 40, 20,gpt-3.5-turbo-Chat2
490,scammer_1280,0.7111342592592592,24, 19, 5,gpt-4-Chat1
491,scammer_1285,1.060289351851852,3, 2, 1,gpt-4-Chat1
492,scammer_1288,1.749976851851852,10, 5, 5,gpt-4-Chat1
493,scammer_1289,0.6047337962962963,3, 2, 1,gpt-3.5-turbo-Chat2
494,scammer_1291,0.006458333333333333,5, 3, 2,gpt-3.5-turbo-Chat2
495,scammer_1293,4.4057407407407405,39, 29, 10,gpt-3.5-turbo-Chat2
496,scammer_1295,0.0002662037037037037,3, 2, 1,gpt-4-Chat1
497,scammer_1296,0.009606481481481481,7, 4, 3,gpt-4-Chat1
498,scammer_1297,31.35542824074074,23, 14, 9,gpt-4-Chat1
499,scammer_1306,8.124791666666667,10, 7, 3,gpt-4-Chat1
500,scammer_1312,3.3869212962962965,11, 6, 5,gpt-4-Chat1
501,scammer_1313,0.15765046296296295,3, 2, 1,gpt-3.5-turbo-Chat2
502,scammer_1314,10.016736111111111,4, 2, 2,gpt-4-Chat1
503,scammer_1316,1.8922569444444444,25, 19, 6,gpt-3.5-turbo-Chat2
504,scammer_1317,5.96525462962963,61, 31, 30,gpt-3.5-turbo-Chat2
505,scammer_1319,0.01494212962962963,3, 2, 1,gpt-3.5-turbo-Chat2
506,scammer_1321,0.07188657407407407,19, 10, 9,gpt-3.5-turbo-Chat2
507,scammer_1328,4.876863425925926,31, 16, 15,gpt-3.5-turbo-Chat2
508,scammer_1330,0.040393518518518516,9, 6, 3,gpt-3.5-turbo-Chat2
509,scammer_1332,0.1723726851851852,9, 5, 4,gpt-3.5-turbo-Chat2
510,scammer_1335,1.532650462962963,61, 31, 30,gpt-4-Chat1
511,scammer_1336,2.624791666666667,5, 3, 2,gpt-4-Chat1
512,scammer_1339,5.823981481481481,27, 15, 12,gpt-3.5-turbo-Chat2
513,scammer_1340,0.3749189814814815,6, 3, 3,gpt-4-Chat1
514,scammer_1342,11.50258101851852,52, 29, 23,gpt-4-Chat1
515,scammer_1343,4.915960648148148,8, 5, 3,gpt-4-Chat1
516,scammer_1344,0.0005671296296296297,3, 2, 1,gpt-4-Chat1
517,scammer_1345,9.913530092592593,30, 22, 8,gpt-4-Chat1
518,scammer_1350,16.98068287037037,16, 8, 8,gpt-4-Chat1
519,scammer_1354,0.01224537037037037,3, 2, 1,gpt-4-Chat1
520,scammer_1356,0.1253240740740741,10, 8, 2,gpt-4-Chat1
521,scammer_1358,2.332638888888889,30, 23, 7,gpt-3.5-turbo-Chat2
522,scammer_1359,19.093101851851852,43, 23, 20,gpt-4-Chat1
523,scammer_1361,9.014097222222222,20, 16, 4,gpt-4-Chat1
524,scammer_1364,0.0,2, 1, 1,gpt-4-Chat1
525,scammer_1371,7.189375,17, 9, 8,gpt-3.5-turbo-Chat2
526,scammer_1374,3.1367708333333333,36, 27, 9,gpt-3.5-turbo-Chat2
527,scammer_1376,0.010277777777777778,3, 2, 1,gpt-4-Chat1
528,scammer_1378,0.023877314814814816,5, 3, 2,gpt-3.5-turbo-Chat2
529,scammer_1379,2.9998263888888888,14, 7, 7,gpt-3.5-turbo-Chat2
530,scammer_1381,1.3149305555555555,51, 26, 25,gpt-3.5-turbo-Chat2
531,scammer_1384,8.839641203703703,9, 5, 4,gpt-3.5-turbo-Chat2
532,scammer_1386,0.7236689814814815,4, 2, 2,gpt-3.5-turbo-Chat2
533,scammer_1388,13.512453703703704,21, 11, 10,gpt-4-Chat1
534,scammer_1390,2.5739236111111112,7, 4, 3,gpt-3.5-turbo-Chat2
535,scammer_1392,6.436956018518519,9, 5, 4,gpt-3.5-turbo-Chat2
536,scammer_1393,0.06520833333333333,10, 6, 4,gpt-4-Chat1
537,scammer_1395,0.024421296296296295,3, 2, 1,gpt-4-Chat1
538,scammer_1397,2.3558680555555553,8, 5, 3,gpt-4-Chat1
539,scammer_1400,24.964375,21, 12, 9,gpt-3.5-turbo-Chat2
540,scammer_1401,0.3943171296296296,3, 2, 1,gpt-3.5-turbo-Chat2
541,scammer_1404,0.0005092592592592592,3, 2, 1,gpt-4-Chat1
542,scammer_1405,1.8871412037037036,10, 6, 4,gpt-3.5-turbo-Chat2
543,scammer_1406,2.468935185185185,6, 5, 1,gpt-3.5-turbo-Chat2
544,scammer_1408,4.276736111111111,9, 5, 4,gpt-3.5-turbo-Chat2
545,scammer_1418,7.815324074074074,13, 7, 6,gpt-4-Chat1
546,scammer_1419,0.8692129629629629,5, 3, 2,gpt-3.5-turbo-Chat2
547,scammer_1423,5.813217592592593,11, 7, 4,gpt-4-Chat1
548,scammer_1425,4.457835648148148,7, 4, 3,gpt-3.5-turbo-Chat2
549,scammer_1427,5.287719907407407,16, 9, 7,gpt-4-Chat1
550,scammer_1429,1.0116666666666667,5, 3, 2,gpt-4-Chat1
551,scammer_1434,1.4924652777777778,5, 3, 2,gpt-4-Chat1
552,scammer_1436,0.03197916666666667,5, 3, 2,gpt-3.5-turbo-Chat2
553,scammer_1437,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
554,scammer_1439,0.04552083333333334,5, 3, 2,gpt-4-Chat1
555,scammer_1441,0.3835300925925926,10, 5, 5,gpt-3.5-turbo-Chat2
556,scammer_1442,5.855983796296297,14, 8, 6,gpt-3.5-turbo-Chat2
557,scammer_1447,0.021435185185185186,4, 2, 2,gpt-3.5-turbo-Chat2
558,scammer_1448,31.231620370370372,46, 23, 23,gpt-3.5-turbo-Chat2
559,scammer_1449,1.8754513888888888,30, 25, 5,gpt-4-Chat1
560,scammer_1452,0.5963541666666666,7, 3, 4,gpt-3.5-turbo-Chat2
561,scammer_1454,0.000462962962962963,3, 2, 1,gpt-4-Chat1
562,scammer_1457,0.0005208333333333333,4, 3, 1,gpt-4-Chat1
563,scammer_1458,0.024849537037037038,7, 4, 3,gpt-3.5-turbo-Chat2
564,scammer_1459,2.514386574074074,5, 3, 2,gpt-3.5-turbo-Chat2
565,scammer_1461,3.0312847222222223,5, 3, 2,gpt-4-Chat1
566,scammer_1462,3.063159722222222,4, 2, 2,gpt-4-Chat1
567,scammer_1463,0.1249537037037037,4, 2, 2,gpt-3.5-turbo-Chat2
568,scammer_1464,0.05331018518518518,32, 17, 15,gpt-3.5-turbo-Chat2
569,scammer_1466,0.04083333333333333,3, 2, 1,gpt-4-Chat1
570,scammer_1469,4.526805555555556,20, 11, 9,gpt-4-Chat1
571,scammer_1473,1.2621875,36, 23, 13,gpt-3.5-turbo-Chat2
572,scammer_1479,1.5581712962962964,14, 8, 6,gpt-3.5-turbo-Chat2
573,scammer_1483,3.8094907407407406,3, 2, 1,gpt-3.5-turbo-Chat2
574,scammer_1484,4.15630787037037,5, 3, 2,gpt-3.5-turbo-Chat2
575,scammer_1486,0.022511574074074073,3, 2, 1,gpt-4-Chat1
576,scammer_1492,0.013032407407407407,11, 6, 5,gpt-3.5-turbo-Chat2
577,scammer_1494,0.005,5, 3, 2,gpt-4-Chat1
578,scammer_1495,12.115613425925925,17, 9, 8,gpt-3.5-turbo-Chat2
579,scammer_1496,2.7741435185185184,6, 4, 2,gpt-3.5-turbo-Chat2
580,scammer_1498,3.4399652777777776,10, 6, 4,gpt-3.5-turbo-Chat2
581,scammer_1506,0.0007175925925925926,5, 3, 2,gpt-4-Chat1
582,scammer_1508,0.7117592592592593,9, 7, 2,gpt-4-Chat1
583,scammer_1513,0.001863425925925926,3, 2, 1,gpt-4-Chat1
584,scammer_1519,0.01787037037037037,3, 2, 1,gpt-4-Chat1
585,scammer_1521,2.988888888888889,5, 3, 2,gpt-3.5-turbo-Chat2
586,scammer_1523,2.291215277777778,13, 7, 6,gpt-3.5-turbo-Chat2
587,scammer_1525,0.49688657407407405,3, 2, 1,gpt-3.5-turbo-Chat2
588,scammer_1528,0.2427314814814815,11, 9, 2,gpt-3.5-turbo-Chat2
589,scammer_1529,1.0637037037037036,10, 6, 4,gpt-4-Chat1
590,scammer_1531,4.029178240740741,25, 13, 12,gpt-3.5-turbo-Chat2
591,scammer_1534,1.3510648148148148,3, 2, 1,gpt-4-Chat1
592,scammer_1535,6.792847222222222,25, 13, 12,gpt-4-Chat1
593,scammer_1537,3.2280671296296295,14, 9, 5,gpt-4-Chat1
594,scammer_1542,4.061817129629629,4, 2, 2,gpt-4-Chat1
595,scammer_1543,9.068460648148148,24, 13, 11,gpt-4-Chat1
596,scammer_1545,10.020266203703704,14, 8, 6,gpt-4-Chat1
597,scammer_1546,11.711342592592592,16, 9, 7,gpt-4-Chat1
598,scammer_1547,0.37516203703703704,20, 10, 10,gpt-4-Chat1
599,scammer_1549,5.286203703703704,3, 2, 1,gpt-3.5-turbo-Chat2
600,scammer_1556,6.226828703703704,34, 17, 17,gpt-4-Chat1
601,scammer_1564,0.033483796296296296,19, 10, 9,gpt-3.5-turbo-Chat2
602,scammer_1565,0.00042824074074074075,3, 2, 1,gpt-4-Chat1
603,scammer_1566,0.0005555555555555556,5, 3, 2,gpt-4-Chat1
604,scammer_1571,4.945069444444444,16, 12, 4,gpt-3.5-turbo-Chat2
605,scammer_1573,6.331145833333333,8, 3, 5,gpt-3.5-turbo-Chat2
606,scammer_1574,0.03737268518518518,4, 3, 1,gpt-3.5-turbo-Chat2
607,scammer_1578,8.074050925925926,19, 10, 9,gpt-3.5-turbo-Chat2
608,scammer_1583,0.18302083333333333,7, 4, 3,gpt-4-Chat1
609,scammer_1585,1.1369212962962962,13, 7, 6,gpt-4-Chat1
610,scammer_1586,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
611,scammer_1592,2.072037037037037,8, 5, 3,gpt-4-Chat1
612,scammer_1595,4.514282407407407,11, 7, 4,gpt-3.5-turbo-Chat2
613,scammer_1597,0.15936342592592592,24, 13, 11,gpt-3.5-turbo-Chat2
614,scammer_1601,0.018391203703703705,3, 2, 1,gpt-4-Chat1
615,scammer_1604,0.015717592592592592,3, 2, 1,gpt-4-Chat1
616,scammer_1605,13.850844907407408,61, 39, 22,gpt-4-Chat1
617,scammer_1608,24.965046296296297,58, 35, 23,gpt-4-Chat1
618,scammer_1611,0.08971064814814815,11, 6, 5,gpt-4-Chat1
619,scammer_1612,5.062337962962963,9, 5, 4,gpt-3.5-turbo-Chat2
620,scammer_1613,5.721689814814815,5, 3, 2,gpt-3.5-turbo-Chat2
621,scammer_1615,3.544027777777778,32, 20, 12,gpt-3.5-turbo-Chat2
622,scammer_1623,0.04971064814814815,7, 4, 3,gpt-4-Chat1
623,scammer_1625,0.9800578703703704,11, 6, 5,gpt-3.5-turbo-Chat2
624,scammer_1626,0.027395833333333335,3, 2, 1,gpt-4-Chat1
625,scammer_1627,13.265659722222223,19, 15, 4,gpt-3.5-turbo-Chat2
626,scammer_1631,6.083460648148148,4, 2, 2,gpt-4-Chat1
627,scammer_1634,2.1528009259259258,5, 3, 2,gpt-3.5-turbo-Chat2
628,scammer_1638,0.43320601851851853,6, 4, 2,gpt-3.5-turbo-Chat2
629,scammer_1640,1.6575925925925925,9, 4, 5,gpt-4-Chat1
630,scammer_1642,1.0477199074074075,62, 37, 25,gpt-3.5-turbo-Chat2
631,scammer_1643,17.587245370370372,9, 5, 4,gpt-3.5-turbo-Chat2
632,scammer_1647,0.05078703703703704,5, 4, 1,gpt-4-Chat1
633,scammer_1650,0.0,2, 1, 1,gpt-4-Chat1
634,scammer_1651,28.249699074074073,4, 2, 2,gpt-3.5-turbo-Chat2
635,scammer_1653,5.171273148148148,3, 2, 1,gpt-4-Chat1
636,scammer_1655,0.0,2, 1, 1,gpt-4-Chat1
637,scammer_1657,13.374803240740741,15, 8, 7,gpt-4-Chat1
638,scammer_1658,0.011180555555555555,5, 3, 2,gpt-4-Chat1
639,scammer_1659,7.332997685185185,16, 9, 7,gpt-4-Chat1
640,scammer_1661,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
641,scammer_1662,0.0,2, 1, 1,gpt-4-Chat1
642,scammer_1663,5.994212962962963,27, 14, 13,gpt-3.5-turbo-Chat2
643,scammer_1666,0.010601851851851852,9, 5, 4,gpt-3.5-turbo-Chat2
644,scammer_1672,5.6326273148148145,23, 12, 11,gpt-4-Chat1
645,scammer_1674,0.000462962962962963,3, 2, 1,gpt-4-Chat1
646,scammer_1675,0.30506944444444445,18, 14, 4,gpt-3.5-turbo-Chat2
647,scammer_1679,0.0,2, 1, 1,gpt-4-Chat1
648,scammer_1680,0.00034722222222222224,3, 2, 1,gpt-3.5-turbo-Chat2
649,scammer_1681,3.380636574074074,5, 3, 2,gpt-4-Chat1
650,scammer_1684,0.37991898148148145,19, 10, 9,gpt-4-Chat1
651,scammer_1685,0.0725,5, 3, 2,gpt-4-Chat1
652,scammer_1686,4.159872685185185,3, 2, 1,gpt-3.5-turbo-Chat2
653,scammer_1689,5.30244212962963,25, 14, 11,gpt-4-Chat1
654,scammer_1694,3.938113425925926,11, 6, 5,gpt-4-Chat1
655,scammer_1701,7.3934375,10, 6, 4,gpt-3.5-turbo-Chat2
656,scammer_1702,5.560613425925926,5, 3, 2,gpt-3.5-turbo-Chat2
657,scammer_1703,4.686944444444444,3, 2, 1,gpt-3.5-turbo-Chat2
658,scammer_1708,3.797997685185185,21, 13, 8,gpt-4-Chat1
659,scammer_1712,4.438599537037037,15, 8, 7,gpt-3.5-turbo-Chat2
660,scammer_1715,3.2546180555555555,54, 44, 10,gpt-4-Chat1
661,scammer_1716,0.005405092592592592,6, 4, 2,gpt-3.5-turbo-Chat2
662,scammer_1717,10.099166666666667,20, 10, 10,gpt-3.5-turbo-Chat2
663,scammer_1718,5.939618055555556,5, 3, 2,gpt-3.5-turbo-Chat2
664,scammer_1720,0.0,2, 1, 1,gpt-4-Chat1
665,scammer_1722,0.6180092592592593,6, 3, 3,gpt-4-Chat1
666,scammer_1725,20.093657407407406,10, 1, 9,gpt-4-Chat1
667,scammer_1727,31.30065972222222,17, 9, 8,gpt-3.5-turbo-Chat2
668,scammer_1729,0.2363888888888889,3, 2, 1,gpt-4-Chat1
669,scammer_1730,4.673819444444445,5, 3, 2,gpt-3.5-turbo-Chat2
670,scammer_1738,0.0006944444444444445,3, 2, 1,gpt-3.5-turbo-Chat2
671,scammer_1741,0.045856481481481484,4, 2, 2,gpt-4-Chat1
672,scammer_1746,5.648333333333333,17, 9, 8,gpt-3.5-turbo-Chat2
673,scammer_1748,12.498634259259259,29, 21, 8,gpt-4-Chat1
674,scammer_1752,2.124560185185185,8, 5, 3,gpt-4-Chat1
675,scammer_1753,1.9230092592592594,5, 3, 2,gpt-4-Chat1
676,scammer_1755,0.017465277777777777,5, 3, 2,gpt-4-Chat1
677,scammer_1756,2.124560185185185,3, 2, 1,gpt-3.5-turbo-Chat2
678,scammer_1763,4.085439814814815,7, 5, 2,gpt-4-Chat1
679,scammer_1766,0.12530092592592593,12, 6, 6,gpt-4-Chat1
680,scammer_1773,1.7903819444444444,20, 14, 6,gpt-4-Chat1
681,scammer_1774,4.083483796296297,4, 2, 2,gpt-4-Chat1
682,scammer_1776,2.434710648148148,23, 12, 11,gpt-3.5-turbo-Chat2
683,scammer_1777,0.000462962962962963,3, 2, 1,gpt-4-Chat1
684,scammer_1783,0.32188657407407406,6, 3, 3,gpt-4-Chat1
685,scammer_1785,2.431423611111111,15, 7, 8,gpt-3.5-turbo-Chat2
686,scammer_1787,13.021840277777779,5, 4, 1,gpt-4-Chat1
687,scammer_1788,5.7007060185185185,11, 8, 3,gpt-4-Chat1
688,scammer_1793,0.029502314814814815,6, 3, 3,gpt-4-Chat1
689,scammer_1795,0.13886574074074073,3, 2, 1,gpt-3.5-turbo-Chat2
690,scammer_1797,4.499722222222222,5, 3, 2,gpt-3.5-turbo-Chat2
691,scammer_1798,0.0008217592592592593,3, 2, 1,gpt-4-Chat1
692,scammer_1800,0.03871527777777778,13, 7, 6,gpt-3.5-turbo-Chat2
693,scammer_1801,0.0004398148148148148,3, 2, 1,gpt-4-Chat1
694,scammer_1804,0.006354166666666667,3, 2, 1,gpt-4-Chat1
695,scammer_1807,0.6986111111111111,3, 2, 1,gpt-4-Chat1
696,scammer_1810,4.938611111111111,12, 7, 5,gpt-4-Chat1
697,scammer_1813,7.880173611111111,9, 5, 4,gpt-4-Chat1
698,scammer_1814,0.888125,5, 3, 2,gpt-4-Chat1
699,scammer_1817,0.11346064814814814,3, 2, 1,gpt-4-Chat1
700,scammer_1818,5.50630787037037,12, 8, 4,gpt-3.5-turbo-Chat2
701,scammer_1819,6.3299768518518515,13, 8, 5,gpt-3.5-turbo-Chat2
702,scammer_1820,1.2302777777777778,23, 13, 10,gpt-3.5-turbo-Chat2
703,scammer_1822,1.707685185185185,13, 7, 6,gpt-4-Chat1
704,scammer_1824,3.1720486111111112,18, 10, 8,gpt-4-Chat1
705,scammer_1826,0.040949074074074075,20, 11, 9,gpt-4-Chat1
706,scammer_1828,5.072962962962963,14, 8, 6,gpt-4-Chat1
707,scammer_1831,0.040532407407407406,18, 10, 8,gpt-4-Chat1
708,scammer_1832,0.07618055555555556,5, 3, 2,gpt-4-Chat1
709,scammer_1835,5.479675925925926,12, 7, 5,gpt-4-Chat1
710,scammer_1837,0.7083796296296296,5, 3, 2,gpt-3.5-turbo-Chat2
711,scammer_1839,10.252037037037036,24, 13, 11,gpt-4-Chat1
712,scammer_1840,25.020520833333332,7, 4, 3,gpt-4-Chat1
713,scammer_1843,0.014386574074074074,3, 2, 1,gpt-3.5-turbo-Chat2
714,scammer_1845,1.1052546296296297,14, 7, 7,gpt-4-Chat1
715,scammer_1846,1.1093171296296296,15, 8, 7,gpt-4-Chat1
716,scammer_1848,3.814849537037037,7, 4, 3,gpt-3.5-turbo-Chat2
717,scammer_1850,0.45686342592592594,9, 5, 4,gpt-4-Chat1
718,scammer_1851,1.250138888888889,13, 7, 6,gpt-4-Chat1
719,scammer_1854,0.0,2, 1, 1,gpt-4-Chat1
720,scammer_1855,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
721,scammer_1856,0.010439814814814815,3, 1, 2,gpt-4-Chat1
